,mean,std_dev,skewness,kurtosis,peak_to_peak,rms,crest_factor,mad,sma,zcr,min,max,label
38,0.018135786959134613,0.14547190237013194,0.0213099270949448,0.15432883768650596,0.8918307692307692,0.14659802572958586,3.0666589922255967,0.11448390823745726,235.5741249230769,247,-0.44956615384615384,0.44226461538461537,Ball
39,0.01954567247596154,0.14112744868295385,-0.03293714406336446,-0.3901190865957087,0.7297366153846153,0.14247452433434313,2.58436485797341,0.11446130032583383,236.36415138461538,243,-0.3682061538461538,0.3615304615384615,Ball
40,0.01868839362980769,0.13825046474984082,0.009827184593879278,-0.04762504618351926,0.8822344615384615,0.13950787454480704,3.5574766056707428,0.1113384797621507,229.94589046153845,253,-0.38593846153846156,0.49629599999999996,Ball
41,0.017157393028846155,0.14138954433696913,0.0020912914663448515,0.03756216163451631,0.9790319999999999,0.14242675094013083,3.7804436606058625,0.11302375463280309,233.10140676923078,252,-0.4405956923076923,0.5384363076923077,Ball
42,0.01861423737980769,0.13156858690263656,0.0395147811769381,-0.07762817400689581,0.8004572307692308,0.13287882785752012,3.2953608890741792,0.10504097525728665,218.3652332307692,238,-0.36257353846153845,0.4378836923076923,Ball
43,0.019230814002403847,0.15997827916899704,0.09143591277355845,0.38014301576810006,1.120056,0.16112999104160777,3.965673422720667,0.12574583980002768,259.5669803076923,243,-0.48106707692307693,0.6389889230769231,Ball
44,0.019468969651442306,0.13462150569071063,-0.008625860202271952,-0.47161935459596993,0.7113784615384615,0.13602202238506386,2.6578818282454826,0.11015458641991249,227.22033046153845,247,-0.34984799999999994,0.3615304615384615,Ball
45,0.01811296965144231,0.14539948492937863,0.06809045500899358,-0.16831293400374125,0.9110233846153846,0.14652334246570636,3.471148686164773,0.11706946355086106,241.55888307692305,250,-0.4024190769230769,0.5086043076923077,Ball
46,0.02016917578125,0.12172381995187821,0.01667142265640841,-0.40624366292908,0.7092923076923077,0.12338348347883613,3.019748400822112,0.09994613941163283,206.45725846153846,255,-0.33670523076923076,0.37258707692307685,Ball
47,0.018856365685096153,0.1489129352509598,0.12306667584839474,0.4009217046534901,1.064147076923077,0.150102047993712,3.571846924327097,0.11559876832140407,237.3440178461538,253,-0.5280055384615384,0.5361415384615384,Ball
48,0.018179588040865384,0.13965098385232513,0.027040648815332597,0.1271727642614957,0.9744424615384616,0.140829310558058,3.9536830744400944,0.11072376353161151,229.4066196923077,239,-0.417648,0.5567944615384616,Ball
49,0.018498215444711537,0.14008363188624143,0.005492645044140278,-0.20446921090909775,0.8275772307692307,0.1412997094727337,3.1668854923325176,0.1114199430894118,230.09254707692307,250,-0.38009723076923074,0.44748,Ball
50,0.017983807391826923,0.13501095572265895,-0.029651317285583505,-0.1957321867273749,0.8183981538461538,0.13620343422047812,3.029594908020244,0.10849424838286179,223.89500123076922,253,-0.40575692307692307,0.41264123076923076,Ball
51,0.01948547145432692,0.13829601281431986,-0.03342461713523541,-0.5006150214365688,0.756648,0.13966198752035539,2.81117404110357,0.11339571944310115,234.4284092307692,247,-0.36403384615384615,0.39261415384615383,Ball
52,0.02044726171875,0.12846680518439818,-0.05215500004252043,-0.2874079003520307,0.7647839999999999,0.1300838596678357,3.0245767337260117,0.10375435906747671,216.68275015384614,244,-0.3713353846153846,0.39344861538461534,Ball
53,0.019617587740384614,0.13346174574133818,-0.0431303260208419,-0.2810475945974078,0.7545618461538461,0.13489583879822717,2.871836319652734,0.10774628453063964,223.18049353846152,236,-0.3671630769230769,0.3873987692307692,Ball
54,0.019903415264423074,0.13033722421819774,0.04245763341760038,-0.1944880980415138,0.7933643076923077,0.131848162505561,3.35593020305132,0.10499680691176194,217.7982166153846,256,-0.3508910769230769,0.4424732307692308,Ball
55,0.019291116887019233,0.14768848050967648,0.07391258915252728,0.08385215706514337,0.873889846153846,0.14894305779728617,3.1794494492079073,0.11701677412825365,241.25513907692306,242,-0.40033292307692303,0.47355692307692304,Ball
56,0.020307403846153843,0.14453216230512772,0.023000597790108535,-0.32053205458033807,0.7793870769230768,0.14595182969585058,2.7057483547816763,0.1166560321514423,240.48430523076922,247,-0.3844781538461538,0.3949089230769231,Ball
57,0.019675955228365384,0.14020855078712577,0.14878669348989082,0.14787906080155633,0.8799396923076923,0.1415824174393652,3.548080723858125,0.1111717880568871,229.1425126153846,249,-0.3775938461538461,0.5023458461538461,Ball
58,0.019576231370192307,0.14301357199043033,0.12002797762554565,-0.4595598527533986,0.809844923076923,0.14434718773887248,3.1852945311555065,0.11675823454284667,240.29446523076922,257,-0.35005661538461535,0.45978830769230766,Ball
59,0.018361922776442306,0.1354831077895409,0.07004743734352914,0.5470457829071056,1.0126190769230767,0.1367217345719414,4.061783999338769,0.10562655648686335,217.88187138461538,247,-0.45728492307692303,0.5553341538461538,Ball
60,0.01929366346153846,0.13801997407508598,-0.05194780807768567,-0.0970309969421339,0.9692270769230769,0.13936197004008843,3.7782562245479623,0.1109971647667518,230.04978092307692,242,-0.44268184615384615,0.5265452307692308,Ball
61,0.018939791466346154,0.11834009677214267,0.04726841388912707,0.08810481435452866,0.7712510769230769,0.11984612719995909,3.651975138027041,0.09341583054586557,193.18452184615384,256,-0.33357600000000004,0.4376750769230769,Ball
62,0.018935513221153846,0.12414193641468403,0.09686770780144707,-0.1702607184477265,0.728484923076923,0.12557776092022005,3.1214787142234455,0.0988795561136099,204.88242092307692,244,-0.33649661538461534,0.3919883076923077,Ball
63,0.019751028245192308,0.13814618428642228,0.02594658784163873,0.010706938468477034,0.8724295384615384,0.13955096327019936,3.2439431015526075,0.10865153725961538,225.35009353846152,238,-0.41973415384615387,0.45269538461538456,Ball
64,0.017776923677884617,0.14221061149737418,-0.05441628549510802,-0.08928287538634727,0.8736812307692308,0.14331739963419107,3.2547618167132595,0.11326107150385929,234.48536123076923,255,-0.4072172307692307,0.466464,Ball
65,0.018694709134615385,0.13676419025340195,-0.09293353305182954,-0.24765310192114276,0.8321667692307692,0.1380359948900887,3.2946590403731917,0.11077852622398962,229.8490929230769,245,-0.37738523076923075,0.4547815384615384,Ball
66,0.019025152644230766,0.11714808042513783,0.15874392154835978,0.10120402799352268,0.7218092307692308,0.11868289337739808,3.2993051128095225,0.09191190023099459,190.669872,245,-0.33023815384615385,0.3915710769230769,Ball
67,0.019581935697115384,0.1332055504109514,0.004566603320247155,-0.04360386800805083,0.7868972307692308,0.1346371823306269,3.0276514591447587,0.1059523447388869,219.59397784615385,233,-0.37926276923076924,0.4076344615384615,Ball
68,0.017996540264423076,0.139191203228846,-0.050432846421860994,0.20592217807903435,0.9131095384615384,0.14034980056196344,3.345877435443228,0.10960803084798959,226.71151753846152,242,-0.44351630769230765,0.46959323076923076,Ball
69,0.01834735637019231,0.14162085158038912,0.10569211888263541,0.060492406409982546,0.9698529230769231,0.1428043804934899,3.70470859196601,0.11361278786351131,234.8988369230769,243,-0.4408043076923077,0.5290486153846153,Ball
70,0.016382113882211537,0.1329063144385807,-0.08487532618627822,-0.2434050128926506,0.8113052307692307,0.13391214311217872,3.0378126325647856,0.10733620287146935,222.17350707692304,253,-0.40679999999999994,0.40450523076923073,Ball
71,0.015569552884615385,0.14774532159238382,-0.05205996119345309,-0.12252575824986689,0.874932923076923,0.14856342426540847,2.9980047131799434,0.11819018572998045,243.96025476923074,253,-0.42953907692307686,0.4453938461538462,Ball
72,0.016680878004807692,0.13361917316521868,-0.02380395955506893,-0.1707479164311625,0.8023347692307692,0.13465635940559204,3.086091499786891,0.10626052800398605,219.6807618461538,252,-0.38677292307692307,0.41556184615384617,Ball
73,0.014730201923076922,0.12091872424833376,0.11097790736508904,0.17871999062113586,0.8008744615384615,0.12181262956910174,3.7591403358631714,0.0957957765268179,197.36016738461535,250,-0.34296369230769225,0.45791076923076923,Ball
74,0.015745266526442307,0.13096707229919022,0.10940197658661459,-0.3980069437294209,0.7128387692307692,0.1319101491342119,2.834040986872111,0.1064684508397029,218.8235612307692,255,-0.33899999999999997,0.3738387692307692,Ball
75,0.016423979567307692,0.13745169135744031,0.06783733020279363,0.025639194008268973,0.8183981538461538,0.13842945698747927,3.032115873170825,0.10875457285837027,223.6953563076923,246,-0.39866399999999996,0.41973415384615387,Ball
76,0.01718591466346154,0.15392342976279969,-0.01924768151181284,-0.3413094252268758,0.8791052307692307,0.15487988214343176,2.956554220558519,0.12457185770592322,256.3123716923077,249,-0.4211944615384615,0.45791076923076923,Ball
77,0.01802954387019231,0.13528667562945382,0.062350127737279604,-0.1892952233584979,0.8461439999999999,0.1364827793351097,3.5018179471591284,0.10851533113508957,224.31202338461537,246,-0.3682061538461538,0.4779378461538461,Ball
78,0.01875857722355769,0.13525361363888638,0.07924309542060222,-0.27996882680815505,0.7750061538461539,0.13654824869557766,3.0555556238655877,0.10898414306963405,224.99815938461538,249,-0.3577753846153846,0.41723076923076924,Ball
79,0.017575744290865385,0.13351925126818592,-0.021339703598249115,0.20187515455694793,0.900384,0.13467107056303837,3.3862746383661184,0.10520133663588302,217.36492246153847,251,-0.4443507692307692,0.45603323076923075,Ball
80,0.017862896033653847,0.11739922427437047,0.05825769895110305,0.3777284435349757,0.8025433846153847,0.11875041437794254,3.457293846709608,0.09226390029496412,190.30229169230768,253,-0.3919883076923077,0.4105550769230769,Ball
81,0.015840610276442308,0.14099674853484945,0.13680077643522737,-0.05752934322720993,0.9108147692307693,0.1418837835389573,3.6669924938103517,0.11332838244218094,233.0477926153846,254,-0.39052800000000004,0.5202867692307692,Ball
82,0.01690405979567308,0.1342265866472105,0.06335871664940293,-0.3504247812891421,0.7543532307692307,0.13528682049829094,2.838864285983976,0.10895113100844163,223.64674892307693,242,-0.37029230769230764,0.384060923076923,Ball
83,0.019605364182692306,0.1413363623448861,-0.0774562116988757,0.12988097731337733,0.8580350769230769,0.1426896549355311,3.2559225246453027,0.1110193060384897,230.34851815384616,236,-0.39344861538461534,0.4645864615384615,Ball
84,0.01958244501201923,0.12340323349478445,-0.03953618200960748,0.11666307601259795,0.8640849230769231,0.12494730965337768,3.573001486109666,0.09782391502849871,202.89160430769226,259,-0.417648,0.44643692307692306,Ball
85,0.021316662259615385,0.12503817608097909,0.15713546119580638,-0.09678388657697612,0.8597039999999999,0.12684220735838858,3.8173122163053073,0.10099345847027118,208.35461538461539,257,-0.37550769230769226,0.48419630769230765,Ball
86,0.01999967578125,0.12764732270356927,0.1387613898423749,-0.3413737999756292,0.7341175384615384,0.12920458979751556,3.095212739225632,0.10414938778539803,214.68296307692307,256,-0.3342018461538461,0.39991569230769225,Ball
87,0.019576129507211538,0.14774114037325553,0.058363101323813456,-0.05006924282141023,1.0096984615384614,0.14903244413641317,4.0370187358671155,0.11856037599563597,244.0301409230769,249,-0.4080516923076923,0.6016467692307692,Ball
88,0.0185152265625,0.15431559095863184,-0.06352898064286071,-0.051666736763146925,0.9504516923076922,0.15542237685601287,3.0871705498359314,0.1232718278327355,254.27503384615386,240,-0.47063630769230763,0.4798153846153846,Ball
89,0.017363054387019232,0.13583569514722232,-0.02696986683339646,0.03846581427364759,0.8371735384615384,0.13694090599151043,3.3408099292836613,0.10704990293796246,222.48100615384615,244,-0.37967999999999996,0.45749353846153845,Ball
90,0.017026600961538463,0.14388373198725948,-0.04488680026354716,0.023048864450990525,0.825491076923077,0.1448876581040807,3.0956610300159477,0.1119775052349384,232.65288369230768,244,-0.376968,0.4485230769230769,Ball
91,0.01610881550480769,0.1343219318342166,-0.05211839249097676,0.2734708778314907,0.9312590769230769,0.13528442374731786,3.5575100146533614,0.10544240970435509,217.8779076923077,255,-0.44998338461538456,0.4812756923076923,Ball
92,0.016474503605769228,0.12584014687060774,0.010223059764197384,0.3499567787230986,0.8473956923076922,0.1269139544473839,3.4716095186392986,0.09727234608694223,200.6963446153846,249,-0.40679999999999994,0.4405956923076923,Ball
93,0.01808740204326923,0.1462780223671116,-0.017137410301613986,-0.37515969646025615,0.8488559999999999,0.1473920416450904,2.997769619606205,0.11949030891125018,246.3430596923077,253,-0.40700861538461536,0.4418473846153846,Ball
94,0.019103790865384617,0.1274349361215703,0.015850595923492375,-0.18935553162277152,0.749137846153846,0.12885890644319878,3.220080097318725,0.10239260380906325,212.3483483076923,242,-0.3342018461538461,0.41493599999999997,Ball
95,0.01672203064903846,0.13950890571641097,0.06900331627987889,0.41799398879900407,0.9210369230769231,0.14050751255081637,3.533651734138045,0.10864610967372014,224.14304492307693,247,-0.4245323076923077,0.4965046153846154,Ball
96,0.017695025841346152,0.13424756939853666,-0.15958621949170723,0.14864080943616154,0.9681839999999999,0.13540872877676988,4.024137805131406,0.1070803019749568,222.70151261538462,234,-0.5449033846153846,0.42328061538461537,Ball
97,0.016658875600961538,0.13360196075721803,-0.09751279451736175,0.016229486250756597,0.8503163076923077,0.13463655541665323,3.1826126171599842,0.10671171038114108,219.52930707692306,253,-0.428496,0.42182030769230766,Ball
98,0.01644873227163461,0.13875305142433644,0.04902160323038786,-0.4209736651705831,0.8476043076923077,0.13972462228579638,3.0726900850753265,0.11353431079277626,233.4166246153846,253,-0.4182738461538461,0.42933046153846155,Ball
99,0.014394868990384616,0.1347827895713137,0.06660586722589089,0.22182682539227017,0.9466966153846155,0.135549299584599,4.103072587531148,0.1065611015871488,219.69453046153848,250,-0.39052800000000004,0.5561686153846154,Ball
100,0.013527098257211538,0.15243586840322013,-0.0691309256129065,0.3028833702743743,1.0161655384615385,0.1530348860982492,3.6001806177417346,0.11914270029566838,245.22675876923074,244,-0.5509532307692308,0.4652123076923077,Ball
101,0.013631609675480768,0.13084999928444158,-0.053738538560277035,-0.4784025569680965,0.7424621538461538,0.13155813579966472,2.924081942119992,0.10773302662600003,221.8146886153846,252,-0.3846867692307692,0.3577753846153846,Ball
102,0.014171279747596154,0.13630872017570386,0.09232579504871068,0.28250967830313023,0.8918307692307692,0.13704339592122985,3.676252696888311,0.10630861528895451,218.9003316923077,244,-0.3880246153846154,0.5038061538461538,Ball
103,0.012814770432692307,0.13498656271406967,-0.14309922258274982,-0.1837829306940737,0.7862713846153846,0.13559347497059757,2.913986373955065,0.10811388216458834,223.50718523076924,234,-0.39115384615384613,0.39511753846153846,Ball
104,0.014135525841346154,0.12441864739305016,-0.057908493306500164,0.20718276153379556,0.7783439999999999,0.12521905969111696,3.237044690381484,0.09793749066044734,201.89171076923077,247,-0.4053396923076923,0.37300430769230764,Ball
105,0.014103337139423074,0.15419744248748,-0.006401638823824871,-0.23829261075806007,0.89496,0.15484106492835784,2.902056626060071,0.1235481361418504,254.21286646153845,249,-0.4456024615384615,0.4493575384615385,Ball
106,0.015176259915865385,0.1462033337900078,-0.07715184683415148,-0.44922434087387186,0.8682572307692307,0.1469888896357352,3.0230228307183626,0.11995967223886343,247.8590676923077,242,-0.4443507692307692,0.4239064615384615,Ball
107,0.01618480528846154,0.14187278186834645,0.0036491771393374166,-0.2811621814307115,0.8645021538461538,0.14279297656848824,3.436187103922763,0.1156148118403508,238.9831089230769,246,-0.3738387692307692,0.4906633846153846,Ball
108,0.017704499098557692,0.13024965259395135,-0.01634970099512787,-0.1389630667491204,0.8317495384615384,0.13144740883401182,3.263002554206684,0.1037717368522057,214.55946276923078,245,-0.40283630769230766,0.42891323076923077,Ball
109,0.01865549188701923,0.13504528887833703,-0.1418146150614772,-0.015031008803419788,0.8263255384615384,0.13632775735623373,3.175266222166232,0.10776809365345881,223.2190873846154,257,-0.43287692307692305,0.39344861538461534,Ball
110,0.017684228365384615,0.13377575936007063,0.1256912006753162,0.09593513040723822,0.8446836923076924,0.1349395632319988,3.23112172148162,0.10477098185612604,215.87853784615385,242,-0.4086775384615385,0.4360061538461539,Ball
111,0.016645837139423077,0.14486110705931896,0.045853425139709414,-0.3050986964066551,0.9216627692307692,0.14581434851386768,3.455120562420092,0.11828194378368671,243.5772369230769,247,-0.4178566153846154,0.5038061538461538,Ball
112,0.015767981971153845,0.1387496275656552,-0.05506301822454874,0.46359502935265695,1.0188775384615385,0.13964271697818925,3.951424780669914,0.10893493638610838,224.93620061538462,237,-0.5517876923076923,0.46708984615384613,Ball
113,0.01822888972355769,0.13775357824655532,-0.005584398668667882,0.08279126806281001,0.9087286153846154,0.13895445563307232,3.283391267125779,0.10912249607585027,225.22555015384614,249,-0.4524867692307692,0.45624184615384616,Ball
114,0.018185088641826924,0.1472435969479478,0.02967047226386045,0.25748304295784186,1.0215895384615385,0.14836230751468113,3.6446661283531814,0.11572613454965444,239.93961046153845,241,-0.4808584615384615,0.540731076923077,Ball
115,0.0173446171875,0.13876529101066984,0.047881763376548245,0.43694776857565776,0.893916923076923,0.13984506331886298,3.419115771346408,0.10747914846567007,221.5879236923077,240,-0.41577046153846153,0.4781464615384615,Ball
116,0.018141185697115383,0.14153205938195287,-0.07868139042153421,-0.012890689381837905,0.8557403076923076,0.14268996619031718,3.0643909857728877,0.11203814733123779,231.4883926153846,243,-0.4184824615384615,0.4372578461538461,Ball
117,0.018365895432692306,0.1425253167171676,-0.10580422471412622,0.11565299800783713,0.9170732307692309,0.14370376480932404,3.3171445054251265,0.11340928532409668,234.13405292307692,248,-0.47668615384615387,0.44038707692307694,Ball
118,0.01796302734375,0.1523242436096299,-0.0653353811993214,0.16167220185072528,0.980700923076923,0.15337974293432033,3.2017305935563076,0.12016874938906155,248.32094215384618,244,-0.49108061538461534,0.4896203076923077,Ball
119,0.018665983774038462,0.13153740717163992,-0.006378020899763583,-0.48160087922794625,0.7249384615384615,0.13285521606504752,2.900244542871103,0.10745345472247783,222.29638153846153,254,-0.33962584615384617,0.38531261538461536,Ball
120,0.017794138521634615,0.14395804613707316,-0.07418908487176998,-0.6224117162622482,0.7299452307692308,0.14505361220366353,2.580121889515742,0.1192125210025494,246.2973729230769,247,-0.35568923076923076,0.37425600000000003,Ball
121,0.019411722656249998,0.13302146621501168,-0.06576203032288093,-0.25749320191117775,0.7956590769230769,0.13443037398770663,2.9640279409757686,0.10750216601767906,222.74177538461538,244,-0.3984553846153846,0.3972036923076923,Ball
122,0.018324029747596154,0.1432173659173232,-0.07708716913251315,0.3361861698245807,1.0059433846153847,0.1443848467342998,3.48932845268222,0.1123327559614915,232.57006338461537,243,-0.5021372307692308,0.5038061538461538,Ball
123,0.01906060096153846,0.13123913380426708,0.037539710308648666,0.11332033379872897,0.8296633846153846,0.13261605012482205,3.305036778462197,0.10403787477933442,214.0865316923077,254,-0.3913624615384615,0.4383009230769231,Ball
124,0.01705695612980769,0.13550543055036915,0.0539276253139993,-0.21127157598651092,0.8204843076923076,0.1365747467911074,3.3436567714933574,0.10924794680257943,226.050624,237,-0.36382523076923073,0.45665907692307695,Ball
125,0.01872160096153846,0.13874871110825396,0.07494051186315712,-0.287189027621074,0.7825163076923077,0.14000608264202236,3.0933337344269733,0.11226131937349759,230.9555889230769,249,-0.34943076923076927,0.43308553846153847,Ball
126,0.019187827824519228,0.16137493116196222,0.033258861642353164,-0.2694994235449486,1.009907076923077,0.16251166464026956,3.560969473816332,0.13059413351000274,269.255496,251,-0.431208,0.5786990769230769,Ball
127,0.01879565534855769,0.12994611555760585,0.07031016083472069,0.1951879112348256,0.8380080000000001,0.13129839910864266,3.47643584870195,0.10322469375052819,214.08465415384615,228,-0.3815575384615385,0.4564504615384615,Ball
128,0.018550573016826923,0.14492190941571054,-0.024719560727976556,0.1830639710541364,0.9325107692307693,0.14610435855219392,3.27692008942548,0.11436687234790509,236.15240676923077,247,-0.47877230769230766,0.45373846153846153,Ball
129,0.01832535396634615,0.142198042817396,-0.04339702786515975,-0.021214875241418518,0.8982978461538462,0.14337399338474835,3.1909102038738713,0.11335477529965914,234.56088,248,-0.4408043076923077,0.45749353846153845,Ball
